ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
120200,0.6183,11090000,7.387,1466000,4.725,21780,3.975,8616,1.689,3.97E+09,0.3001,18410,3.49
37460,1.178,99660,4.176,934800,6.391,38390,2.407,10680,1.439,3.97E+09,0.3001,30570,2.18
37800,1.06,115100,9.562,4810000,9.241,26360,3.579,8981,1.178,2.09E+09,0.2805,25620,2.696
39000,1.015,4906000,5.219,9.27E+09,9.446,4975000,2.548,9151,1.584,80280000,0.4107,29310,2.235
36040,1.157,458900000,8.673,284400000,4.003,2.29E+08,5.296,9524,1.454,80280000,0.4107,18180,4.043
47110,0.9236,37920000,9.682,2102000,7.008,129800,6.376,10170,1.506,71600000,0.4423,17760,4.636
31620,1.174,84380,8.116,2199000,3.446,370800000,7.399,8417,1.897,152100000,0.412,16060,5.028
46120,0.9997,194900,8.582,1634000,9.767,130600,6.924,9441,1.401,152100000,0.412,21030,3.475
34220,1.136,13240000,8.352,1.21E+09,7.018,134100000,2.659,9684,1.545,152100000,0.412,19900,3.508
28620,1.302,31870,9.433,720100,7.911,1.41E+09,2.838,12910,0.8,152100000,0.412,18210,4.459
107400,0.6871,2.55E+09,9.132,615700,7.615,11440000,9.911,9432,1.491,2.12E+08,0.4223,14660,6.094
40110,1.012,6.86E+09,1.828,1377000,5.305,13090,8.261,9820,1.722,2.12E+08,0.4223,31380,1.986
77550,0.7402,850500,2.697,194500000,8.988,15280,7.555,8758,1.4,2.12E+08,0.4223,27730,2.35
37310,1.009,27230000,8.014,540800000,8.976,15740,7.754,8295,1.417,2.12E+08,0.4223,26870,2.341
24380,1.591,1.15E+09,9.861,7551000,6.686,14670,7.069,8414,1.393,72910000,0.4303,61940,1.392
23430,1.461,3.06E+09,8.359,3.31E+08,8.603,14670,7.069,9220,1.631,734200000,0.3614,52000,1.711
58000,0.9257,52900000,2.587,7858000,3.081,14670,7.069,9046,1.274,1.47E+09,0.3088,20730,3.611
52660,0.7879,3058000,9.379,18070000,7.313,15110,7.583,8900,1.564,1.84E+09,0.3481,17340,3.955
22690,1.281,7.33E+09,9.621,74950000,2.049,14460,7.631,8240,1.672,1.84E+09,0.3481,21150,3.012
89370,0.7225,641600,4.916,396300000,9.523,14850,7.338,8381,1.611,1.84E+09,0.3481,15660,5.45
36790,1.147,2.15E+09,8.453,36990000,5.3,14850,7.338,8789,1.025,1.84E+09,0.3481,25050,2.242
57550,0.8577,124500000,1.5,17010000,6.775,14850,7.338,9033,1.532,1.84E+09,0.3481,35990,2.054
38750,1.152,2684000,7.097,644500000,4.605,14850,7.338,8733,1.344,1.84E+09,0.3481,31840,1.99
59500,0.8157,864700,9.779,3449000,9.788,14850,7.338,8102,1.705,1.88E+09,0.3142,30650,1.996
35620,1.071,76080000,7.113,78040000,8.827,15050,7.311,9234,1.305,1.88E+09,0.3142,21850,3.148
34900,1.081,10640000,3.536,393400,8.524,15050,7.311,11220,1.186,1.88E+09,0.3142,14380,6.125
88540,0.7345,64300000,9.669,95730000,5.866,15050,7.311,9623,1.385,1.88E+09,0.3142,14440,5.218
25610,1.281,147500000,4.59,6537000,9.698,15050,7.311,10210,1.149,1.88E+09,0.3142,14550,6.057
26120,1.32,480300,6.136,69020000,8.407,15050,7.311,8832,1.619,1.88E+09,0.3142,32750,2.148
41760,1.062,78140,1.913,8.95E+09,2.384,28790,3.023,8004,1.748,1.88E+09,0.3142,15730,5.196
45090,0.9807,19400000,1.308,2.39E+09,5.916,26300,3.048,8989,1.371,1.88E+09,0.3142,15500,5.31
28020,1.233,5.54E+09,6.622,1.31E+09,7.356,26300,3.048,8154,1.678,1.88E+09,0.3142,14740,5.606
27010,1.349,9.35E+09,3.669,1335000,9.288,26300,3.048,7755,1.662,591100000,0.3568,15540,4.766
28160,1.258,5285000,9.381,384300,9.873,23580,3.238,9392,1.358,591100000,0.3568,21540,3.45
41720,1.013,33160000,5.317,1699000,7.507,53440,1.893,7706,1.597,170100000,0.3952,24040,2.837
21110,1.554,1941000,2.483,679500,8.832,31400,2.394,9224,1.194,170100000,0.3952,25120,2.305
34370,1.047,1.36E+08,7.742,3967000,7.655,107400,1.759,9505,1.282,170100000,0.3952,19070,3.779
26010,1.472,62030,3.231,2.20E+09,1.459,963200,1.213,8422,1.52,118400000,0.3963,16140,4.803
29820,1.157,717900000,4.06,1950000,9.886,375000,1.042,9860,1.144,118400000,0.3963,17600,4.568
43710,0.9827,3.56E+09,6.04,1.19E+09,6.457,41270,2.591,9141,1.528,118400000,0.3963,24070,2.563
86230,0.7023,36050000,6.41,627400000,8.865,18300,4.079,8998,1.404,66390000,0.4507,21150,3.01
32800,1.161,46440000,8.131,3.62E+09,7.98,19710,4.262,9084,1.281,66390000,0.4507,25850,2.47
38430,0.9806,81480000,6.34,3032000,6.599,18080,5.811,11240,0.9734,66390000,0.4507,23340,3.05
23170,1.466,47970000,1.606,191400000,4.315,26880,2.631,9325,1.297,66390000,0.4507,17710,3.437
23270,1.593,483700000,6.167,21550000,8.096,71330,1.508,10130,1.901,66390000,0.4507,22170,2.571
22720,1.65,391500,7.417,596300,5.024,20610,4.01,8369,1.611,66390000,0.4507,20150,3.301
50050,0.993,29310,8.067,20930000,3.84,20610,4.01,9253,1.368,10740000,0.542,22590,3.074
